stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_url,location_type,parent_station
10250,Uzay Çatı Pazar Yeri,37.1016784,37.3776454,0,,0,
10614,Yeşilce,37.16926,37.2099,0,,0,
15017,Mustafa Kökmen Bulvarı Karşısı 1,37.0141686,37.8112746,0,,0,
10501,Üniversite Burç Kavşağı Arası,37.03073,37.31409,0,,0,
10063,Güllüoğlu Camii,37.04486,37.32224,0,,0,
11973,Alahacı Köyü,37.2175862,37.7702462,0,,0,
10623,Damlacık Mah.,37.085723,37.1992945,0,,0,
11006,1006 Nolun Durak,37.09348,37.32884,0,,0,
10462,Güvenevler 78 Nolu Cadde,37.094753,37.329796,0,,0,
10216,Hatice Özdemir Apt.,37.09467,37.32985,0,,0,
11007,Ö. Asım Aksoy İ.Ö.O,37.0902,37.33036,0,,0,
10863,Ali Nadi Ünler Blv.,37.09507,37.33433,0,,0,
11829,Melek Apt.,37.0918,37.32847,0,,0,
11191,İncilikaya Taksi,37.0448719,37.4356346,0,,0,
10352,Sani Konukoğlu Blv. Isuzu Servisi,37.0824454,37.4195566,0,,0,
11192,Yeşilevler 109 Nolu Sk,37.0432195,37.3460954,0,,0,
12893,Güney Şehir Giriş,36.9398088,37.2749158,0,,0,
12218,Seyrantepe İ.Ö.O.,37.0703792,37.4208469,0,,0,
11000,Şehitkamil Konutları,37.0719276,37.420967,0,,0,
11635,Övündük,37.21284,37.43327,0,,0,
12465,Göksüncük Yol Çatı,37.204963,37.377089,0,,0,
12463,Kuzeyşehir Yolu Çiftlik,37.201167,37.38332,0,,0,
12466,Göksüncük Yol Çatı,37.204555,37.376677,0,,0,
12462,Karacaören Küme Evleri,37.195093,37.405063,0,,0,
11897,Şehitkamil Konutları,37.0719298,37.4210395,0,,0,
15016,Yavuz Sultan Selim Caddesi,37.0180128,37.8091503,0,,0,
11928,Mustafa Taşar Caddesi,37.08686,37.32859,0,,0,
11213,Halep Bulvarı,37.02512,37.31046,0,,0,
11212,Kilis Kavşagı,37.00392,37.31215,0,,0,
11240,Kilis Kavşağı,37.00374,37.31183,0,,0,
11208,Binbaşı Dündar Taşar Lisesi 1,36.99081,37.3028,0,,0,
11239,Halep Bulvarı,37.02557,37.31031,0,,0,
10829,54 Nolu Sokak,37.09033,37.33252,0,,0,
10830,54 Nolu Sokak,37.09027,37.33236,0,,0,
10833,Manolya Evleri,37.09218,37.3305,0,,0,
10886,Ali Nadi Ünler Blv.,37.0934,37.33606,0,,0,
11021,Eski Ticaret Lisesi,37.064659,37.378546,0,,0,
11586,Yaprak Mahallesi Muhtarlık,37.06837,37.38366,0,,0,
10422,Hoşgör Kuran Kursu,37.008771,37.4306724,0,,0,
11248,14 Nolu Cadde,37.09047,37.338585,0,,0,
11827,Güvenevler Işık Apt.,37.09628,37.32973,0,,0,
11902,Hoşgör Kuran Kursu,37.008937,37.4309031,0,,0,
11454,Oguzelli Anadolu Lisesı,36.96485,37.51546,0,,0,
12121,Oğuzeli Mezarlık 2,36.95355,37.51294,0,,0,
12037,Geylani Mah.Toki,37.034056,37.3707126,0,,0,
12194,Ulaş Mahallesi 74 Nolu Sokak,37.0416336,37.3709504,0,,0,
11728,Oğuzeli Enne Apt.,36.959047,37.523405,0,,0,
12285,Safir Konakları,37.0123359,37.341536,0,,0,
11003,Şehirgösteren Villaları,37.10562,37.32644,0,,0,
11785,Celal Doğan Tesisleri,37.10642,37.32406,0,,0,
11869,Şehirgösteren Mah. 20 Nolu Sk,37.10343,37.3274,0,,0,
11051,Şehirgösteren Mah. Villaları,37.1059,37.32645,0,,0,
11784,Celal Doğan Tesisleri,37.10636,37.32396,0,,0,
11052,Önder Birlik Sitesi,37.10492,37.32182,0,,0,
11366,77.Nolu Cad. Kardelen İnşaat,37.0410441,37.3545221,0,,0,
10964,Teras Evleri,36.992226,37.30044,0,,0,
12931,Güneyşehir 3,36.94012,37.2642485,0,,0,
12145,Tugay,37.09477,37.34142,0,,0,
11242,Antepia,36.9835519,37.3050414,0,,0,
12228,Gürsu Mahallesi 2,36.980981,37.490162,0,,0,
11159,Kent Sitesi,37.02885,37.31555,0,,0,
12260,Elmacık,37.2707338,37.6827485,0,,0,
10438,500 Evler Camii,37.02417,37.32045,0,,0,
11145,Çınar Market,37.02742,37.31437,0,,0,
11797,İmkb Anadolu Lisesi,37.0243,37.32325,0,,0,
12259,Bülbül,37.2814524,37.6954558,0,,0,
10546,Nurgana Köyü,37.02532,37.43013,0,,0,
10934,400.Nolu Cadde,37.016261,37.344993,0,,0,
10706,Çaybaşı Mah.,37.01487,37.50749,0,,0,
12309,Sarıt Mah.8,36.905463,37.27905,0,,0,
12332,Çaybaşı Mah.Hayvan Pazarı Yolu 1.,37.0200368,37.5124424,0,,0,
11636,Göksüncük Köyü,37.20137,37.365749,0,,0,
10813,Çağdaş 12 Nolu Cadde,37.03502,37.33659,0,,0,
10850,Polis Okulu Lojmanları,37.0899,37.34263,0,,0,
11791,Merveşehir 49021 Cad. 3,37.10079,37.39083,0,,0,
11187,Ali Şirnevai 2,37.068568,37.3464373,0,,0,
11770,Kaşkarlı Mahmut İ.Ö.Okulu,37.02284,37.31967,0,,0,
11796,İmkb Anadolu Lisesi,37.02449,37.32257,0,,0,
12258,Yukarı Yeni Köy,37.3010863,37.6812448,0,,0,
12261,Tokaçlı,37.2599879,37.6658754,0,,0,
12262,Hamobası,37.253641,37.6499693,0,,0,
12263,Burç Girişi,37.0183775,37.1989096,0,,0,
12629,İbni Sina Mah.Rampa,37.0236967,37.3821691,0,,0,
10439,500 Evler Camii 1,37.02408,37.32018,0,,0,
11059,Bülent Göğebakan Parkı,37.0721,37.33062,0,,0,
10090,Şahintepe Mah. 133386 Sk.,37.014512,37.334027,0,,0,
11152,Didem Evler,37.01426,37.33421,0,,0,
11688,Oğuzeli Kız Yurdu,36.956187,37.5188926,0,,0,
12793,Gaziler Mah.Çevre Yolu,37.1291237,37.432468,0,,0,
10126,3 Yıldız Market,37.092873,37.337593,0,,0,
10040,Güvenevler 26 Nolu Cad. 3,37.09227,37.337086,0,,0,
10125,Güvenevler,37.09191,37.336994,0,,0,
10893,Hamidiye Cami,37.091866,37.33855,0,,0,
10037,Polis Okulu Lojmanı,37.09171,37.34375,0,,0,
10127,Çağ Mutfak,37.0946,37.34125,0,,0,
11914,Güvenevler 26 Nolu Cadde,37.09418,37.3391,0,,0,
10039,Güvenevler 26 Nolu Cad. 2,37.09296,37.33755,0,,0,
10124,Enkaya İnşaat,37.089832,37.335224,0,,0,
10041,Enkaya İnşaat,37.089596,37.33461,0,,0,
11008,Osmanlı Parkı,37.088303,37.33122,0,,0,
10087,Dayı Ahmet Ağa İ.Ö.O,37.01448,37.33666,0,,0,
10382,Otobüs İşletmesi,37.09026,37.40019,0,,0,
10208,Humanızlı Mah.Rampa,37.0500508,37.4295797,0,,0,
10356,Asri Mezarlık,37.07799,37.39542,0,,0,
10254,Askeri Şehitlik Karşısı,37.08087,37.39577,0,,0,
10089,Şahintepe Türk Telekom Lisesi,37.01468,37.33664,0,,0,
10091,Şahintepe Mah. 133390 Sk.,37.01424,37.33146,0,,0,
10681,Engelsiz Yaşam Merkezi,37.0243737,37.2879219,0,,0,
10085,Öğümsöğüt Sitesi,37.01646,37.33016,0,,0,
12301,Yeşilce Mah.Okul,37.1691167,37.2124769,0,,0,
10300,3.Nolu Cad.Kavşak,37.05687,37.32984,0,,0,
10513,60.Yıl,37.0447,37.34326,0,,0,
10600,Sarısalkım Köyü Muhtarlık,37.08603,37.2828,0,,0,
10517,Veysel Karani Camii,37.04771,37.34764,0,,0,
10518,Veysel Karani Camii,37.04797,37.34797,0,,0,
10599,Sarısalkım Mah. Okul,37.09245,37.2798,0,,0,
11997,Sarısalkım Camii,37.08902,37.28114,0,,0,
11544,Güllüce Köyü,36.94611,37.07324,0,,0,
11536,Cevizli Mah.1,36.9369,37.10755,0,,0,
10092,Öğüm Söğüt Sitesi,37.01614,37.33014,0,,0,
11619,Yavuzeli Jandarma,37.3151862,37.5657411,0,,0,
11622,Yavuzeli,37.3124749,37.5639356,0,,0,
11653,Adaklı Köyü 3.,37.16576,37.68022,0,,0,
11620,Yavuzeli Belediyesi,37.31752,37.56822,0,,0,
10086,Şahintepe Mah. 133390 Nolu Cad.,37.01394,37.33126,0,,0,
10359,Sani Konukoğlu Blv. Sanayii,37.082243,37.420091,0,,0,
10605,Sekili Mhl.,36.9776073,37.671799,0,,0,
12310,Sarıt Mah.1,36.9055335,37.2786129,0,,0,
10107,Çocuk Hst.,37.05814,37.31664,0,,0,
10437,Binevler Dolmuş Son Durak,37.02221,37.31222,0,,0,
10670,Muhacir Osman Mah. 2,36.92045,37.23949,0,,0,
11976,Yakacık 2,36.90161,37.53059,0,,0,
10389,Dumlupınar Sokak,37.08189,37.3847,0,,0,
10388,Fedai Mustafa Sokak,37.08248,37.38179,0,,0,
10588,Dumlupınar,37.03534,37.38657,0,,0,
10730,Şoför Ali Cad. 2,37.087176,37.380321,0,,0,
10440,Burç Kavşağı,37.02696,37.3106,0,,0,
10590,Dumlupınar Yalçın Pide,37.03811,37.38775,0,,0,
10592,Dumlupınar Camii,37.04079,37.38801,0,,0,
11142,Dumlupınar Mh.,37.039805,37.388092,0,,0,
11898,Esentepe Sosyal Tesisleri,37.04459,37.3878,0,,0,
12002,75.Yıl Mah. 63 Nolu Sk.,37.038287,37.346384,0,,0,
10750,Ş.Serkan Perişan Cad.,37.046848,37.355391,0,,0,
10797,797 Nolu Durak,37.0504,37.35727,0,,0,
10749,Ş.Serkan Perişan Cad.,37.046884,37.355324,0,,0,
11652,Adaklı Köyü 2.,37.16972,37.67934,0,,0,
11651,Adaklı Köyü 1.,37.17122,37.67712,0,,0,
10436,Ensari Sitesi,37.02219,37.31559,0,,0,
10472,Cengiz Topel 2,37.04835,37.39297,0,,0,
12307,Satır Mah.6,36.9055533,37.2761798,0,,0,
12306,Sarıt Mah.2,36.9057083,37.2760705,0,,0,
10474,Cengiz Topel 3,37.04881,37.39582,0,,0,
11705,Deredüzü Mah.,36.91058,37.30126,0,,0,
10441,Burç Kavşağı,37.026746,37.309229,0,,0,
11442,Arablar Köyü,36.89867,37.51107,0,,0,
10671,Sarıt Mah.5,36.90547,37.27463,0,,0,
10672,Geneyik Mah.,36.94391,37.3096,0,,0,
10143,M1 Avm Çetinkaya Karşısı,37.10618,37.40361,0,,0,
10779,Gazikent Uzayçatı Pazar Yeri,37.08834,37.42731,0,,0,
10552,Şahinler Apt.,37.02187,37.326198,0,,0,
11836,Şehitler Camii Karşısı,37.04651,37.42423,0,,0,
11782,Nizamoğlu Sitesi,37.02062,37.31916,0,,0,
10703,Bozca Mah.,36.86833,37.3898,0,,0,
10812,Çağdaş Mah.12.Nolu Cad. De,37.0350559,37.3363079,0,,0,
10785,Özel İdare İ.Ö.Okulu,37.054326,37.3718163,0,,0,
12227,Gürsu Mahallesi 2,36.980953,37.490137,0,,0,
12229,Gürsu Mahallesi 3,36.980415,37.49714,0,,0,
10380,Umut Mah. Öztürk İnşaat,37.06655,37.4104,0,,0,
10573,Organize Sanayi Polis Merkezi,37.14804,37.29552,0,,0,
10497,Hasan Kalyoncu Ünv.,37.007152,37.434945,0,,0,
10539,Classis Garden,37.01422,37.30978,0,,0,
12302,Tüvtürk Tat Piliç,37.045603,37.4281442,0,,0,
10990,Umut Öztürk İnşaat,37.06633,37.41005,0,,0,
11471,Yeşidere Mah.,36.980808,37.500237,0,,0,
11441,Küçük Karacaören Köyü,36.89045,37.50281,0,,0,
12144,75.Yıl Mahallesi Park,37.03875,37.34878,0,,0,
11289,Yeşilevler Akdeniz Polikliniği,37.03894,37.34665,0,,0,
11275,Merinos İ.Ö.O,37.03886,37.34324,0,,0,
11274,Yeşilevler Akdeniz Polokloniği,37.03874,37.34598,0,,0,
10754,75.Yıl Mah. Abdo Durmaz Parkı,37.03838,37.35074,0,,0,
10991,Kılavuz,36.80783,37.62184,0,,0,
10776,Gatem Erdogan Ergönül Cad.5,37.08602,37.43613,0,,0,
10771,Küsget Sanayi Sitesi 99.Nolu Cad.2,37.08634,37.43489,0,,0,
10221,Ünaldı Postanesi,37.05512,37.40249,0,,0,
11903,İmam Azam Camii,37.0734051,37.4218702,0,,0,
12286,Gülşen Batur Halı Saha,37.0109614,37.3440972,0,,0,
10607,Işıklı Mah.5,37.14594,37.18812,0,,0,
12288,Humanızlı Mah.Muhtarlık,37.0494884,37.4312083,0,,0,
10980,Dumlupınar Kahramanlar Sok.1,37.04019,37.38665,0,,0,
10770,Küsget Sanayi Sitesi 99.Nolu Cad.1,37.08625,37.4349,0,,0,
10848,Shell Petrol,37.0426637,37.4247709,0,,0,
11417,Perilikaya Sosyal Tesisleri,37.05192,37.41759,0,,0,
11356,Sebze Hali 1.,37.087122,37.436667,0,,0,
16004,Otogar 1.,37.0011818,37.8022412,0,,0,
12233,Turgut Özal Bulvarı,37.0985625,37.3713885,0,,0,
12314,Atatürk Mah.1081.Nolu Cad.,37.0835535,37.3295995,0,,0,
12315,Atatürk Mah.1085.Nolu Sokak,37.0857018,37.3310496,0,,0,
11764,Yeşilevler 150  Nolu Cad.,37.045353,37.348008,0,,0,
11765,86.Nolu Sokak,37.04564,37.34976,0,,0,
11584,Et Hali,37.06311,37.38553,0,,0,
10955,Karagöz,37.06405,37.38445,0,,0,
10756,Karaçomak Mah.,36.9093112,37.4243456,0,,0,
10804,Yeşilevler 109.Nolu Cad.,37.04341,37.34752,0,,0,
11624,Yavuzeli Giriş,37.3065751,37.5636479,0,,0,
10956,Tahtanı Camii,37.065193,37.384537,0,,0,
11845,Dinlenme Parkı,37.04543,37.35427,0,,0,
11301,Kent Avm.,37.047487,37.388698,0,,0,
11465,Tınazdere Mah.,36.93117,37.61062,0,,0,
11271,Eşkinin Kahvesi,37.04472,37.35303,0,,0,
11516,Aydıntepe Sosyal Tesisleri,37.08504,37.375,0,,0,
11517,Aydıntepe Sosyal Tesisleri,37.08506,37.37487,0,,0,
11466,Dokuzyol Mah.,36.89572,37.65468,0,,0,
11966,Üçkubbe,36.72028,37.57124,0,,0,
10889,Hatunlu,36.78325,37.64527,0,,0,
11200,Muhsin Yazıcıoğlu Cad.,37.069117,37.336275,0,,0,
16100,Ateşoglu Market,37.0169702,37.793171,0,,0,
11862,Işıklı Mah.Balık Çifligi,37.145947,37.204308,0,,0,
10888,Ulaşlı,36.78511,37.65676,0,,0,
12289,Yavuzeli Ptt,37.3147804,37.5656728,0,,0,
12290,Yavuzeli Yılmazlar Petrol,37.3021885,37.5660446,0,,0,
10609,Işıklı Mah.3,37.1439,37.19349,0,,0,
10611,Işıklı Mah1,37.1455,37.19904,0,,0,
11993,Aşağıyeniyapan,36.78223,37.61911,0,,0,
11252,Serinevler Mescit,37.04195,37.42313,0,,0,
10737,Körkün Mah.2,36.9580116,37.4314336,0,,0,
12715,Ülkerli Mh. Son Durak,37.21521,37.237996,0,,0,
12018,Esentepe Mahallesi 36 Nolu Sk,37.04413,37.38776,0,,0,
11753,Aktoprak Son Durak,37.1870295,37.2844896,0,,0,
10596,Erikli Mah.2,37.20227,37.2842,0,,0,
10981,Dumlupınar Kahramanlar Sok.1,37.03985,37.38653,0,,0,
12321,Karacaburç Mah.1,37.2260313,37.334631,0,,0,
11332,Dumlupınar Sosyal Tesisleri 1,37.04227,37.38684,0,,0,
10736,Körkün Mah.1,36.9583157,37.4316499,0,,0,
10874,Organize Sanayi 4.,37.17139,37.30877,0,,0,
10113,Kürşad Tüzmen Blv.,37.0738407,37.3387216,0,,0,
11468,Direkli Mah.,36.96244,37.60369,0,,0,
11655,Salkım Köyü 1.,37.15118,37.69124,0,,0,
12061,Asiye Zilan İ.Ö.O,37.02285,37.34157,0,,0,
11654,Tatlıcak Köyü,37.13765,37.75064,0,,0,
11998,Şehit Binbaşı Arslan Kulaksız Parkı,37.0242,37.34201,0,,0,
12243,Gülpınar,37.322607,37.729202,0,,0,
12294,Merveşehir Bim Avm.,37.093568,37.391788,0,,0,
11263,Kent Avm.,37.04768,37.38842,0,,0,
10822,Aşağı Güneyse,36.76985,37.65553,0,,0,
11792,Merveşehir 49021 Cad. 4,37.09765,37.39125,0,,0,
12209,Sefaşehir Barış Sitesi,37.146918,37.27471,0,,0,
12203,Döşman,37.139594,37.389974,0,,0,
10983,Dumlupınar Kahramanlar Sok.2,37.03778,37.38565,0,,0,
10800,İstiklal 86.Nolu Cad.1,37.04622,37.35371,0,,0,
11823,Hilal Apartmanı,37.117482,37.3843651,0,,0,
12019,Titizler Caddesi 3,37.04656,37.38305,0,,0,
12127,Boryal Sitesi,37.026047,37.348354,0,,0,
12271,Gaziler Mahallesi Toki Konutları,37.1383337,37.4244185,0,,0,
12035,Antepia 1,36.982647,37.308006,0,,0,
12036,Antepia 2,36.98267,37.3083,0,,0,
12335,Bayramlı Mah.Giriş,37.0209212,37.4824392,0,,0,
12336,Bayramlı Mah.Un Degirmeni,37.0236751,37.482007,0,,0,
10707,Bayramlı Mah.Meydan,37.01918,37.48339,0,,0,
11755,Aktoprak Gaski,37.18504,37.27303,0,,0,
11964,Aslanlı,36.7546,37.51233,0,,0,
11772,Aktoprak Petrol,37.18074,37.27585,0,,0,
11840,Aktoprak Jandarma,37.191652,37.269517,0,,0,
11773,Aktoprak Petrol,37.18099,37.27539,0,,0,
11841,Aktoprak Jandarma,37.1909,37.26959,0,,0,
12572,Akcaburç  Mh.5,37.2472998,37.3129424,0,,0,
11972,Hötoğlu,36.77679,37.53433,0,,0,
10577,Aktoprak 1.,37.18683,37.28446,0,,0,
12912,Konaklı Mah,37.2010354,37.2562753,0,,0,
11965,İnkılap,36.73565,37.56225,0,,0,
11851,Onkoloji Yolu Kızılhisar,37.00063,37.31231,0,,0,
11963,Büyük Karacaören,36.7628,37.54149,0,,0,
11752,Aktoprak,37.18563,37.28534,0,,0,
11826,Fen İşleri Gaski,37.10286,37.39405,0,,0,
12293,Merveşehir Bim Avm.,37.093518,37.392103,0,,0,
11588,Polis Okulu,37.08869,37.34564,0,,0,
10802,İstiklal 86.Nolu Cad.3,37.04585,37.35162,0,,0,
12226,Gürsu Mahallesi 1,36.9816588,37.4878273,0,,0,
10801,İstiklal 86.Nolu Cad.2,37.04617,37.35371,0,,0,
12338,Abdulhamit Han Mah.Kavşak,37.0072407,37.3395713,0,,0,
12339,Güzelvadi Mah.51.Nolu Cad.,37.0370989,37.3929754,0,,0,
12342,Serintepe Mah.,37.2588896,37.2009994,0,,0,
12351,Kuzeyşehir 1.,37.2224792,37.3690146,0,,0,
12366,Fıstıklık Mah.,37.1153379,37.394972,0,,0,
12367,Yavuzeli Göçmez Mah.,37.3395136,37.7588744,0,,0,
11669,Tatlıcak Köyü,37.13674,37.75275,0,,0,
12041,Gürbaşak Köyü,37.25178,37.77375,0,,0,
12240,Karahüseyinle,37.335181,37.611405,0,,0,
12242,Şenlikçe,37.330073,37.698891,0,,0,
10982,Dumlupınar Kahramanlar Sok.2,37.0375,37.38545,0,,0,
11889,Sarı İnci Yem Fabrikası,37.01987,37.4293398,0,,0,
12273,Aktoprak Yolu Mur Et,37.1735856,37.2797118,0,,0,
11767,109.Nolu Cadde,37.04363,37.34943,0,,0,
10168,Şeyh Fetullah Parkı,37.05834,37.39074,0,,0,
10182,Savaş Müzesi,37.05787,37.3914,0,,0,
11585,Kale Altı,37.06602,37.38451,0,,0,
12058,25 Aralık Sanayi Sitesi,37.082746,37.452449,0,,0,
10805,Yeşilevler 109.Bolu Cad.,37.04335,37.34756,0,,0,
12384,Rabia Camii,36.996735,37.39248,0,,0,
10803,İstiklal 86.Nolu Cad.4,37.04581,37.35117,0,,0,
12385,Mavikent 5.Etap C.3 Blok,36.998238,37.392119,0,,0,
11670,Güder Köyü,37.17047,37.77244,0,,0,
10429,Körkün Sanayi 2,36.96873,37.44476,0,,0,
12239,Yöreli,37.335751,37.593612,0,,0,
11817,Körkün Sanayi Yolu,36.97918,37.45502,0,,0,
11656,Salkım Köyü 2.,37.14912,37.69462,0,,0,
12329,Bülbülzade Abdullah Edip Orta Okulu,37.048834,37.4391869,0,,0,
10720,Gatem Kavşagı,37.08742,37.43457,0,,0,
10777,Gatem Erdogan Ergönül Cad.6,37.08595,37.43597,0,,0,
12333,Çaybaşı Mah.Hayvan Pazarı Yolu 2.,37.0249192,37.518298,0,,0,
12446,Gap Gros,37.1329959,37.3890791,0,,0,
12334,Çaybaşı Mah.Hayvan Pazarı Yolu 3.,37.028292,37.53057,0,,0,
12361,D. D. Y. Lojmanları,37.0718682,37.3927471,0,,0,
12369,Yavuzeli Sarılar Mah.,37.3180583,37.8306094,0,,0,
12429,Cezaevi Dolmuşları Eski Son Durak,37.035675,37.343911,0,,0,
11539,72 Nolu Cadde,37.033866,37.339813,0,,0,
12337,Abdulamit Han Mah.Kavşak,37.0074461,37.33963,0,,0,
12340,Karacaburç Lisesi,37.2219082,37.3556086,0,,0,
12346,Çaybaşı Mah.Okul,37.0158978,37.5086045,0,,0,
12250,Hacı Mallı,37.283481,37.639092,0,,0,
12081,Yeşilvadi Bulvarı,37.03658,37.34551,0,,0,
12001,Kuba Camii,37.02504,37.345478,0,,0,
12345,Sarılar Mah.,37.1944542,37.1129776,0,,0,
12326,Dumlupınar Anadolu Lisesi,37.025659,37.34182,0,,0,
12249,Aşağı Kekliktepe,37.304732,37.625334,0,,0,
12251,Göbek,37.241693,37.639558,0,,0,
11045,Duisburg Blv. 2,37.08723,37.33235,0,,0,
11122,Hasan Celal Güzel Caddesi 2,37.08103,37.33332,0,,0,
10443,Burç Park 1,37.0299,37.28972,0,,0,
10868,14 Nolu Cadde,37.09049,37.33837,0,,0,
12327,Dumlupınar Anadolu Lisesi,37.0256083,37.3416826,0,,0,
12328,Humanızlı Mah.Meydan,37.05079,37.4346154,0,,0,
12352,Kuzeyşehir 2.,37.2216844,37.372195,0,,0,
12356,Kuzeyşehir 6.,37.2225038,37.3692084,0,,0,
12368,Yavuzeli Kuzuyatagı Mah.,37.2850644,37.7769206,0,,0,
11623,Yavuzeli Çıkış,37.3059302,37.5635373,0,,0,
11425,Serin Evler Toki. 2,37.04944,37.41951,0,,0,
10108,Doğum Hst. Önü,37.05809,37.31537,0,,0,
10725,Nijmegen Blv.,37.0626,37.31896,0,,0,
11865,Sebze Hali 4.,37.08615,37.44212,0,,0,
13041,Duisburg,37.0853146,37.3354441,0,,0,
10773,Gatem Erdogan Ergönül Cad.2,37.08359,37.44135,0,,0,
10772,Gatem Erdogan Ergönül Cad.1,37.0838,37.44103,0,,0,
11697,Perili Kaya 30. Nolu Cadde,37.05068,37.41429,0,,0,
11424,Serin Evler Toki. 1,37.04975,37.41904,0,,0,
12169,İmam Gazali Camii,37.050129,37.417127,0,,0,
12347,Adıyaman Yolu D.850 Karayolu,37.147234,37.4001125,0,,0,
13014,Gaün,37.0341852,37.317275,0,,0,
10112,Abdulkadir Aksu Blv. Kaleli Konutları,37.0707055,37.3393992,0,,0,
11315,Ocaklar Sağlık Ocağı,37.04519,37.41078,0,,0,
10185,Deva Hastanesi,37.06452,37.39602,0,,0,
10164,Deva Hastanesi,37.06455,37.3957,0,,0,
10236,Gaziler Mah.Son Durak,37.12921,37.42889,0,,0,
12068,Gaziler Mahallesi 3,37.138079,37.426949,0,,0,
10398,Eski Dülük Cad. 3,37.0852,37.37898,0,,0,
12517,Turizim Ve Uygulama Oteli,37.0250878,37.2913051,0,,0,
10387,Eski Dülük Cad. 3,37.0825,37.37922,0,,0,
10396,Eski Dülük Cad. 1,37.07973,37.37956,0,,0,
11310,Arafat Camii,37.04479,37.4203,0,,0,
10281,Beykent C-12 Blok,37.12336,37.40776,0,,0,
10625,Akpınar,37.03486,37.17856,0,,0,
10655,Serince Yolçatı,37.01912,37.26366,0,,0,
12482,Yeni Huzurevi Yolu,37.069198,37.248304,0,,0,
10361,Gatem Kavşağı,37.086037,37.431157,0,,0,
11087,Karayılan Cad.,37.052594,37.398531,0,,0,
10360,Küsget Sanayii Sitesi,37.08433,37.42671,0,,0,
10466,Lale Pide Fırını 1,37.05105,37.38547,0,,0,
10018,Otogar 2,37.10207,37.39739,0,,0,
10492,Mevlana Camii,37.05162,37.39161,0,,0,
10514,60.Yıl,37.04486,37.34394,0,,0,
10538,Classis Garden,37.014565,37.309963,0,,0,
11418,Perilikaya Sosyal Tesisleri,37.05202,37.4176,0,,0,
10385,Eski Dülük Cad. 1,37.08726,37.37848,0,,0,
11490,Sedef Poliklinigi,37.08448,37.36828,0,,0,
10305,Pir Sultan Parkı,37.09215,37.37052,0,,0,
11426,Serinevler Sağlık Ocağı,37.04786,37.42114,0,,0,
10386,Eski Dülük Cad. 2,37.08464,37.379,0,,0,
10877,Beşler Makarna,37.16035,37.32064,0,,0,
10397,Eski Dülük Cad. 2,37.08251,37.3793,0,,0,
12170,İmam Gazali Camii,37.050096,37.417218,0,,0,
10242,Beykent C-12 Blok,37.1235,37.40802,0,,0,
10399,Eski Dülük Cad. 4,37.08727,37.37859,0,,0,
10869,Organize Sanayi 1,37.15535,37.29708,0,,0,
10962,Rūya Sitesi,37.01758,37.32308,0,,0,
10960,Yüksel Altun İnşaat,37.01675,37.32532,0,,0,
12274,Aktoprak Yolu Muret,37.1736834,37.2793289,0,,0,
11568,72 Nolu Cadde,37.033369,37.33971,0,,0,
10853,Erdem Koleji 72 Nolu C.,37.031746,37.338017,0,,0,
12505,Sevimli City 2.,37.105421,37.409021,0,,0,
12357,Yavuzeli Yolu Bag Evleri,37.160539,37.4235339,0,,0,
12358,Yavuzeli Yolu Bag Evleti,37.1607132,37.4234195,0,,0,
13007,Karataş Merkez,37.0188366,37.341482,0,,0,
11423,Perilikaya 30. Nolu Cadde.,37.05068,37.41455,0,,0,
11253,Arafat Camii,37.04469,37.42051,0,,0,
10408,Doktorlar Sitesi,37.07143,37.36611,0,,0,
12677,Alpaslan Mahallesi Vali Ali Yerli Kaya Anadolu Lisesi,37.11788,37.398007,0,,0,
10407,Doktorlar Sitesi,37.07111,37.36643,0,,0,
10409,Ekin Apt.,37.06928,37.36732,0,,0,
12673,Alpaslan Mahallesi Tahir Meral İnşaat,37.121236,37.396278,0,,0,
11186,S.Hilmi Kırşan Camii,37.06872,37.34426,0,,0,
11286,Hz.Talha Camii,37.04254,37.34255,0,,0,
11337,Ocaklar Sağlık Ocağı,37.04532,37.41048,0,,0,
11287,60.Yıl Sağlık Ocağı,37.040486,37.341193,0,,0,
11233,Osman Tezel,37.06945,37.34851,0,,0,
11464,Dutluca Mah.,36.89232,37.61172,0,,0,
11527,Tüfekçi Yusuf Blv. Ayıntap Park,37.0716,37.39464,0,,0,
12072,Akdere Mahallesi 66 Nolu Cadde 3,37.03756,37.396317,0,,0,
11958,Tüzel,36.81158,37.49964,0,,0,
11199,Ali Şir Nevai 1,37.06843,37.34178,0,,0,
11961,Sevindi,36.79388,37.52141,0,,0,
11528,M.Akif Ersoy End.Mes.Lisesi 2.,37.06939,37.39394,0,,0,
12085,Akdere Mahallesi Park,37.04237,37.39316,0,,0,
10995,İkizkuyu,36.87724,37.49604,0,,0,
11578,Tüfekçi Yusuf Blv.,37.06597,37.39426,0,,0,
11953,Yukarı Güneyse,36.83759,37.5367,0,,0,
11677,Oğuzeli M.Kemal Blv.,36.966781,37.507831,0,,0,
11925,Karayılan Cad.3,37.05256,37.3986,0,,0,
12084,Akdere Mahallesi Meydan,37.03814,37.39478,0,,0,
11891,Korucak Köyü,37.20364,37.73348,0,,0,
11873,Gaziler Mahallesi  İlköğretim Okulu,37.135525,37.425774,0,,0,
11924,Karayılan Cad.2,37.05287,37.39387,0,,0,
12083,Akdere Mahallesi Meydan,37.038305,37.394516,0,,0,
11621,Yavuzeli,37.3118023,37.5640167,0,,0,
